cell_id,psap_expression
L1-B003279-3_38_F-1-1,3.2913742
L1-B003281-3_39_F-1-1,3.9796817
L1-B003292-3_39_F-1-1,3.4005098
L1-MAA000570-3_8_M-1-1,3.7437286
L1-MAA000572-3_8_M-1-1,3.6592917
L1-MAA000573-3_9_M-1-1,4.246487
L1-MAA000590-3_9_M-1-1,3.3821669
L1-MAA000591-3_8_M-1-1,2.4218936
L1-MAA000592-3_9_M-1-1,4.992837
L1-MAA000593-3_8_M-1-1,3.0506594
L1-MAA000603-3_10_M-1-1,3.6561859
L1-MAA000604-3_10_M-1-1,4.0690246
L1-MAA000617-3_10_M-1-1,3.5398614
L20-B000825-3_38_F-1-1,2.2921383
L20-B000826-3_39_F-1-1,3.2869298
L20-B001689-3_38_F-1-1,3.8790147
L20-B003278-3_38_F-1-1,3.2371728
L20-B003279-3_38_F-1-1,3.9904444
L20-B003281-3_39_F-1-1,2.946313
L20-B003292-3_39_F-1-1,3.9626691
L20-MAA000570-3_8_M-1-1,4.5884867
L20-MAA000571-3_9_M-1-1,2.835452
L20-MAA000572-3_8_M-1-1,3.4829412
L20-MAA000573-3_9_M-1-1,3.5523362
L20-MAA000590-3_9_M-1-1,4.355422
L20-MAA000591-3_8_M-1-1,4.175383
L20-MAA000592-3_9_M-1-1,3.9401293
L20-MAA000593-3_8_M-1-1,4.0158424
L20-MAA000603-3_10_M-1-1,4.1878786
L20-MAA000604-3_10_M-1-1,4.254583
L20-MAA000617-3_10_M-1-1,4.355693
L21-B000825-3_38_F-1-1,3.6221976
L21-B000826-3_39_F-1-1,3.7100825
L21-B001689-3_38_F-1-1,3.5212555
L21-B003278-3_38_F-1-1,4.2115583
L21-B003279-3_38_F-1-1,4.396934
L21-B003281-3_39_F-1-1,3.786053
L21-MAA000570-3_8_M-1-1,4.00306
L21-MAA000571-3_9_M-1-1,4.3878183
L21-MAA000572-3_8_M-1-1,3.702154
L21-MAA000573-3_9_M-1-1,3.1512408
L21-MAA000590-3_9_M-1-1,4.0519004
L21-MAA000591-3_8_M-1-1,3.9539747
L21-MAA000592-3_9_M-1-1,3.9457717
L21-MAA000603-3_10_M-1-1,3.960377
L21-MAA000604-3_10_M-1-1,3.73767
L21-MAA000605-3_10_M-1-1,3.585387
L22-B001176-3_56_F-1-1,4.0946803
L22-B003279-3_38_F-1-1,3.9542184
L22-B003281-3_39_F-1-1,3.3104088
L22-MAA000570-3_8_M-1-1,2.527195
L22-MAA000571-3_9_M-1-1,4.3103366
L22-MAA000572-3_8_M-1-1,4.404915
L22-MAA000573-3_9_M-1-1,4.5329413
L22-MAA000590-3_9_M-1-1,3.7039318
L22-MAA000591-3_8_M-1-1,4.377967
L22-MAA000593-3_8_M-1-1,4.0353413
L22-MAA000603-3_10_M-1-1,4.1303144
L2-B000825-3_38_F-1-1,2.8190763
L2-B000826-3_39_F-1-1,3.650492
L2-B001176-3_56_F-1-1,4.212323
L2-B001689-3_38_F-1-1,2.8175578
L2-B003278-3_38_F-1-1,3.265037
L2-B003279-3_38_F-1-1,2.8839326
L2-B003281-3_39_F-1-1,2.3593674
L2-B003292-3_39_F-1-1,4.7209034
L2-MAA000570-3_8_M-1-1,3.1933177
L2-MAA000572-3_8_M-1-1,3.4633107
L2-MAA000573-3_9_M-1-1,3.8205454
L2-MAA000590-3_9_M-1-1,4.075516
L2-MAA000592-3_9_M-1-1,2.2945764
L2-MAA000603-3_10_M-1-1,3.6962492
L2-MAA000604-3_10_M-1-1,3.6778395
L2-MAA000617-3_10_M-1-1,4.494857
L3-B000825-3_38_F-1-1,3.7694871
L3-B001689-3_38_F-1-1,2.9242468
L3-B003278-3_38_F-1-1,3.358992
L3-B003279-3_38_F-1-1,3.6066513
L3-B003281-3_39_F-1-1,3.5027165
L3-MAA000570-3_8_M-1-1,3.6661959
L3-MAA000572-3_8_M-1-1,3.073209
L3-MAA000573-3_9_M-1-1,3.935038
L3-MAA000590-3_9_M-1-1,3.7650056
L3-MAA000592-3_9_M-1-1,3.6729343
L3-MAA000603-3_10_M-1-1,3.7863894
L3-MAA000604-3_10_M-1-1,2.9746418
L3-MAA000617-3_10_M-1-1,3.9025097
L4-B000825-3_38_F-1-1,2.2674408
L4-B000826-3_39_F-1-1,4.1133666
L4-B001176-3_56_F-1-1,3.759109
L4-B003279-3_38_F-1-1,3.248553
L4-B003281-3_39_F-1-1,3.3020988
L4-B003292-3_39_F-1-1,3.517355
L4-MAA000570-3_8_M-1-1,3.4486291
L4-MAA000572-3_8_M-1-1,4.061961
L4-MAA000573-3_9_M-1-1,3.7337883
L4-MAA000591-3_8_M-1-1,3.5345242
L4-MAA000603-3_10_M-1-1,3.3603635
L4-MAA000604-3_10_M-1-1,3.311082
L4-MAA000617-3_10_M-1-1,3.9506686
L5-B000825-3_38_F-1-1,3.3231256
L5-B000826-3_39_F-1-1,4.281647
L5-B001176-3_56_F-1-1,4.0681505
L5-B001689-3_38_F-1-1,3.669776
L5-B003278-3_38_F-1-1,4.3018775
L5-B003279-3_38_F-1-1,3.743424
L5-B003292-3_39_F-1-1,3.9123633
L5-MAA000570-3_8_M-1-1,4.580709
L5-MAA000572-3_8_M-1-1,3.6125607
L5-MAA000573-3_9_M-1-1,3.6154528
L5-MAA000590-3_9_M-1-1,3.31545
L5-MAA000603-3_10_M-1-1,3.776078
L5-MAA000604-3_10_M-1-1,3.8930578
L5-MAA000617-3_10_M-1-1,3.8875508
L6-B000825-3_38_F-1-1,3.6279316
L6-B001176-3_56_F-1-1,4.0959854
L6-B001689-3_38_F-1-1,2.51723
L6-B003278-3_38_F-1-1,3.9572234
L6-B003281-3_39_F-1-1,3.5796711
L6-B003292-3_39_F-1-1,4.332628
L6-MAA000570-3_8_M-1-1,4.3117576
L6-MAA000572-3_8_M-1-1,3.9870353
L6-MAA000573-3_9_M-1-1,3.9401133
L6-MAA000592-3_9_M-1-1,3.33774
L6-MAA000603-3_10_M-1-1,3.8503692
L6-MAA000604-3_10_M-1-1,3.928675
L6-MAA000617-3_10_M-1-1,4.3821898
L7-B000825-3_38_F-1-1,3.7308116
L7-B000826-3_39_F-1-1,3.8633854
L7-B001176-3_56_F-1-1,3.3428717
L7-B001689-3_38_F-1-1,4.4550285
L7-B003279-3_38_F-1-1,2.8810802
L7-B003281-3_39_F-1-1,3.8548863
L7-B003292-3_39_F-1-1,3.9088044
L7-MAA000572-3_8_M-1-1,3.8978992
L7-MAA000573-3_9_M-1-1,3.9353597
L7-MAA000590-3_9_M-1-1,2.5758548
L7-MAA000591-3_8_M-1-1,1.5742261
L7-MAA000592-3_9_M-1-1,3.4788094
L7-MAA000603-3_10_M-1-1,3.8706946
L7-MAA000617-3_10_M-1-1,4.5156326
L8-B000825-3_38_F-1-1,3.8467689
L8-B000826-3_39_F-1-1,3.7215075
L8-B001176-3_56_F-1-1,3.9626505
L8-B001689-3_38_F-1-1,3.784845
L8-B003279-3_38_F-1-1,4.7770386
L8-B003281-3_39_F-1-1,3.595995
L8-B003292-3_39_F-1-1,3.0545883
L8-MAA000590-3_9_M-1-1,4.3922567
L8-MAA000592-3_9_M-1-1,4.1174717
L8-MAA000617-3_10_M-1-1,4.31086
L9-B000825-3_38_F-1-1,3.4324188
L9-B000826-3_39_F-1-1,3.7126117
L9-B001176-3_56_F-1-1,4.5662785
L9-B001689-3_38_F-1-1,3.1392202
L9-B003279-3_38_F-1-1,3.9110703
L9-B003281-3_39_F-1-1,3.0958714
L9-B003292-3_39_F-1-1,3.637942
L9-MAA000571-3_9_M-1-1,4.2867703
L9-MAA000572-3_8_M-1-1,4.115508
L9-MAA000573-3_9_M-1-1,3.8842216
L9-MAA000590-3_9_M-1-1,4.4646616
L9-MAA000592-3_9_M-1-1,2.686941
L9-MAA000603-3_10_M-1-1,4.2667994
L9-MAA000604-3_10_M-1-1,4.566346
L9-MAA000605-3_10_M-1-1,4.591685
L9-MAA000617-3_10_M-1-1,3.6951919
M10-B000825-3_38_F-1-1,2.9094117
M10-B001176-3_56_F-1-1,3.988276
M10-B001689-3_38_F-1-1,4.1966443
M10-B003279-3_38_F-1-1,2.4232674
M10-B003292-3_39_F-1-1,3.81325
M10-MAA000570-3_8_M-1-1,4.38898
M10-MAA000572-3_8_M-1-1,4.1727767
M10-MAA000573-3_9_M-1-1,2.9448595
M10-MAA000590-3_9_M-1-1,3.9623091
M10-MAA000603-3_10_M-1-1,4.5597405
M10-MAA000605-3_10_M-1-1,4.351642
M10-MAA000617-3_10_M-1-1,3.9201438
M11-B000825-3_38_F-1-1,3.5502183
M11-B000826-3_39_F-1-1,4.1795316
M11-B001689-3_38_F-1-1,3.272342
M11-B003279-3_38_F-1-1,4.4421062
M11-B003281-3_39_F-1-1,3.9192035
M11-B003292-3_39_F-1-1,3.4741254
M11-MAA000571-3_9_M-1-1,4.3769956
M11-MAA000572-3_8_M-1-1,4.573531
M11-MAA000573-3_9_M-1-1,3.5963008
M11-MAA000590-3_9_M-1-1,3.6509216
M11-MAA000604-3_10_M-1-1,4.522932
M11-MAA000605-3_10_M-1-1,3.8236253
M11-MAA000617-3_10_M-1-1,4.6502357
M12-B000826-3_39_F-1-1,4.130402
M12-B001176-3_56_F-1-1,3.6725998
M12-B001689-3_38_F-1-1,4.372677
M12-B003278-3_38_F-1-1,3.6855805
M12-B003279-3_38_F-1-1,3.3878555
M12-B003292-3_39_F-1-1,3.549859
M12-MAA000570-3_8_M-1-1,4.4308724
M12-MAA000571-3_9_M-1-1,4.119367
M12-MAA000572-3_8_M-1-1,3.5942137
M12-MAA000573-3_9_M-1-1,3.4610946
M12-MAA000590-3_9_M-1-1,3.5431402
M12-MAA000603-3_10_M-1-1,3.7511048
M12-MAA000605-3_10_M-1-1,4.063824
M12-MAA000617-3_10_M-1-1,4.1419115
M13-B000826-3_39_F-1-1,4.083337
M13-B001176-3_56_F-1-1,3.889299
M13-B001689-3_38_F-1-1,3.6853485
M13-B003279-3_38_F-1-1,3.9305167
M13-B003281-3_39_F-1-1,3.580316
M13-B003292-3_39_F-1-1,4.2500033
M13-MAA000571-3_9_M-1-1,4.681617
M13-MAA000573-3_9_M-1-1,4.2516775
M13-MAA000590-3_9_M-1-1,3.4587178
M13-MAA000603-3_10_M-1-1,3.9193182
M13-MAA000604-3_10_M-1-1,4.4414997
M13-MAA000605-3_10_M-1-1,4.178008
M13-MAA000617-3_10_M-1-1,3.8412037
M14-B000825-3_38_F-1-1,3.6455755
M14-B000826-3_39_F-1-1,4.216106
M14-B001176-3_56_F-1-1,3.7151272
M14-B001689-3_38_F-1-1,4.326947
M14-B003278-3_38_F-1-1,4.017595
M14-B003279-3_38_F-1-1,3.5251138
M14-B003281-3_39_F-1-1,3.7961516
M14-B003292-3_39_F-1-1,3.8717718
M14-MAA000571-3_9_M-1-1,3.2383883
M14-MAA000572-3_8_M-1-1,3.2662451
M14-MAA000573-3_9_M-1-1,4.01681
M14-MAA000590-3_9_M-1-1,4.279007
M14-MAA000592-3_9_M-1-1,4.148786
M14-MAA000603-3_10_M-1-1,4.4250817
M14-MAA000605-3_10_M-1-1,4.4414935
M14-MAA000617-3_10_M-1-1,3.579921
M15-B000825-3_38_F-1-1,3.9875772
M15-B000826-3_39_F-1-1,3.7631993
M15-B001689-3_38_F-1-1,3.1589856
M15-B003279-3_38_F-1-1,4.3467
M15-B003281-3_39_F-1-1,3.0586433
M15-B003292-3_39_F-1-1,4.1580925
M15-MAA000570-3_8_M-1-1,3.603446
M15-MAA000571-3_9_M-1-1,3.5959923
M15-MAA000572-3_8_M-1-1,4.177237
M15-MAA000573-3_9_M-1-1,4.508413
M15-MAA000590-3_9_M-1-1,3.7717514
M15-MAA000591-3_8_M-1-1,3.710879
M15-MAA000592-3_9_M-1-1,3.6166577
M15-MAA000603-3_10_M-1-1,3.9003043
M15-MAA000604-3_10_M-1-1,2.3563616
M15-MAA000605-3_10_M-1-1,3.9206192
M15-MAA000617-3_10_M-1-1,4.400554
M16-B001176-3_56_F-1-1,3.6706195
M16-B001689-3_38_F-1-1,2.3310268
M16-B003278-3_38_F-1-1,3.633503
M16-B003279-3_38_F-1-1,4.4813566
M16-B003281-3_39_F-1-1,4.4383698
M16-B003292-3_39_F-1-1,4.2335696
M16-MAA000570-3_8_M-1-1,4.4110656
M16-MAA000571-3_9_M-1-1,3.6667871
M16-MAA000572-3_8_M-1-1,2.8503027
M16-MAA000573-3_9_M-1-1,4.3825994
M16-MAA000590-3_9_M-1-1,3.8543742
M16-MAA000603-3_10_M-1-1,3.8882058
M16-MAA000605-3_10_M-1-1,3.8469684
M17-B000825-3_38_F-1-1,4.007552
M17-B000826-3_39_F-1-1,4.3781
M17-B003278-3_38_F-1-1,4.114733
M17-B003279-3_38_F-1-1,4.2101884
M17-B003281-3_39_F-1-1,3.7809548
M17-B003292-3_39_F-1-1,3.9718888
M17-MAA000570-3_8_M-1-1,3.9585702
M17-MAA000572-3_8_M-1-1,4.165273
M17-MAA000573-3_9_M-1-1,3.9108708
M17-MAA000590-3_9_M-1-1,3.6049335
M17-MAA000603-3_10_M-1-1,3.4957755
M17-MAA000604-3_10_M-1-1,4.028667
M17-MAA000617-3_10_M-1-1,4.208239
M18-B000825-3_38_F-1-1,3.8597238
M18-B001176-3_56_F-1-1,4.5755596
M18-B001689-3_38_F-1-1,3.5998626
M18-B003279-3_38_F-1-1,4.613621
M18-B003292-3_39_F-1-1,4.0449367
M18-MAA000570-3_8_M-1-1,4.0425444
M18-MAA000571-3_9_M-1-1,3.5653615
M18-MAA000572-3_8_M-1-1,3.7930984
M18-MAA000590-3_9_M-1-1,3.9537504
M18-MAA000591-3_8_M-1-1,4.2385063
M18-MAA000603-3_10_M-1-1,4.1401377
M18-MAA000604-3_10_M-1-1,3.5314453
M18-MAA000617-3_10_M-1-1,4.641281
M19-B000825-3_38_F-1-1,3.3646398
M19-B000826-3_39_F-1-1,4.022083
M19-B001689-3_38_F-1-1,3.7237074
M19-B003281-3_39_F-1-1,4.282022
M19-B003292-3_39_F-1-1,4.2746663
M19-MAA000571-3_9_M-1-1,4.383537
M19-MAA000572-3_8_M-1-1,2.872995
M19-MAA000573-3_9_M-1-1,3.1816099
M19-MAA000590-3_9_M-1-1,3.6124022
M19-MAA000591-3_8_M-1-1,2.435112
M19-MAA000592-3_9_M-1-1,3.9635212
M19-MAA000603-3_10_M-1-1,3.8444817
M19-MAA000604-3_10_M-1-1,3.8482263
M1-B000825-3_38_F-1-1,3.3910587
M1-B000826-3_39_F-1-1,3.3402328
M1-B001176-3_56_F-1-1,3.3176954
M1-B001689-3_38_F-1-1,3.0128388
M1-B003279-3_38_F-1-1,3.3150778
M1-B003281-3_39_F-1-1,2.3339043
M1-B003292-3_39_F-1-1,4.5439343
M1-MAA000570-3_8_M-1-1,3.5104797
M1-MAA000572-3_8_M-1-1,2.4521275
M1-MAA000573-3_9_M-1-1,2.5380147
M1-MAA000590-3_9_M-1-1,4.211952
M1-MAA000591-3_8_M-1-1,3.222182
M1-MAA000592-3_9_M-1-1,3.6403837
M1-MAA000593-3_8_M-1-1,3.8244574
M1-MAA000603-3_10_M-1-1,4.1589527
M1-MAA000604-3_10_M-1-1,3.719111
M1-MAA000617-3_10_M-1-1,3.6726353
M20-B000825-3_38_F-1-1,2.631976
M20-B001176-3_56_F-1-1,3.8672903
M20-B001689-3_38_F-1-1,4.333659
M20-B003278-3_38_F-1-1,3.608668
M20-B003279-3_38_F-1-1,3.7214394
M20-B003281-3_39_F-1-1,3.063779
M20-B003292-3_39_F-1-1,4.053535
M20-MAA000570-3_8_M-1-1,3.8508985
M20-MAA000571-3_9_M-1-1,5.049422
M20-MAA000572-3_8_M-1-1,3.7994761
M20-MAA000573-3_9_M-1-1,3.5949347
M20-MAA000590-3_9_M-1-1,3.5953357
M20-MAA000592-3_9_M-1-1,3.5908194
M20-MAA000603-3_10_M-1-1,3.4826317
M20-MAA000604-3_10_M-1-1,4.2468543
M20-MAA000605-3_10_M-1-1,3.9504282
M20-MAA000617-3_10_M-1-1,4.588586
M21-B000825-3_38_F-1-1,3.423038
M21-B001689-3_38_F-1-1,2.3352857
M21-B003278-3_38_F-1-1,4.1030746
M21-B003279-3_38_F-1-1,3.8564165
M21-B003281-3_39_F-1-1,3.9855049
M21-MAA000572-3_8_M-1-1,4.0319376
M21-MAA000573-3_9_M-1-1,3.6217115
M21-MAA000590-3_9_M-1-1,4.7905726
M21-MAA000591-3_8_M-1-1,3.3966885
M21-MAA000592-3_9_M-1-1,4.7417054
M21-MAA000593-3_8_M-1-1,3.772749
M21-MAA000603-3_10_M-1-1,3.3137631
M21-MAA000605-3_10_M-1-1,4.380184
M22-B000826-3_39_F-1-1,3.6523273
M22-B001176-3_56_F-1-1,3.5422716
M22-B001689-3_38_F-1-1,3.1733246
M22-B003278-3_38_F-1-1,3.557746
M22-B003279-3_38_F-1-1,3.9265666
M22-B003281-3_39_F-1-1,3.5279636
M22-MAA000570-3_8_M-1-1,3.754086
M22-MAA000571-3_9_M-1-1,4.6398816
M22-MAA000572-3_8_M-1-1,4.0183997
M22-MAA000573-3_9_M-1-1,4.342509
M22-MAA000590-3_9_M-1-1,4.346177
M22-MAA000592-3_9_M-1-1,3.6656094
M22-MAA000593-3_8_M-1-1,3.5273633
M22-MAA000603-3_10_M-1-1,3.6927238
M22-MAA000604-3_10_M-1-1,4.169465
M22-MAA000605-3_10_M-1-1,4.1964025
M2-B000825-3_38_F-1-1,2.9768054
M2-B000826-3_39_F-1-1,3.719203
M2-B001176-3_56_F-1-1,4.098624
M2-B001689-3_38_F-1-1,2.9414587
M2-B003278-3_38_F-1-1,3.4814804
M2-B003279-3_38_F-1-1,4.7600436
M2-B003281-3_39_F-1-1,3.402534
M2-B003292-3_39_F-1-1,3.1982594
M2-MAA000570-3_8_M-1-1,3.7256782
M2-MAA000572-3_8_M-1-1,3.2940044
M2-MAA000573-3_9_M-1-1,3.7281046
M2-MAA000590-3_9_M-1-1,4.3555307
M2-MAA000591-3_8_M-1-1,3.0357304
M2-MAA000592-3_9_M-1-1,3.860289
M2-MAA000593-3_8_M-1-1,3.767139
M2-MAA000603-3_10_M-1-1,4.2975845
M2-MAA000604-3_10_M-1-1,3.7743294
M2-MAA000617-3_10_M-1-1,4.3504863
M3-B000825-3_38_F-1-1,3.1791835
M3-B000826-3_39_F-1-1,3.5387046
M3-B001176-3_56_F-1-1,4.2464595
M3-B001689-3_38_F-1-1,3.6113577
M3-B003278-3_38_F-1-1,3.4880407
M3-B003279-3_38_F-1-1,4.194343
M3-B003281-3_39_F-1-1,3.1537042
M3-B003292-3_39_F-1-1,3.5218813
M3-MAA000570-3_8_M-1-1,4.557204
M3-MAA000572-3_8_M-1-1,3.9389734
M3-MAA000573-3_9_M-1-1,3.6650498
M3-MAA000591-3_8_M-1-1,3.1793604
M3-MAA000592-3_9_M-1-1,3.8761778
M3-MAA000593-3_8_M-1-1,3.266493
M3-MAA000603-3_10_M-1-1,3.335834
M3-MAA000617-3_10_M-1-1,3.7187052
M4-B000825-3_38_F-1-1,2.8147423
M4-B000826-3_39_F-1-1,3.0672812
M4-B001689-3_38_F-1-1,4.1062446
M4-B003278-3_38_F-1-1,3.174423
M4-B003281-3_39_F-1-1,3.356431
M4-B003292-3_39_F-1-1,3.5859919
M4-MAA000570-3_8_M-1-1,3.5115118
M4-MAA000572-3_8_M-1-1,3.438531
M4-MAA000573-3_9_M-1-1,4.171415
M4-MAA000592-3_9_M-1-1,4.219001
M4-MAA000603-3_10_M-1-1,4.3884354
M4-MAA000604-3_10_M-1-1,4.0371604
M4-MAA000617-3_10_M-1-1,3.6427684
M5-B000825-3_38_F-1-1,3.01414
M5-B000826-3_39_F-1-1,3.8867738
M5-B001176-3_56_F-1-1,4.2163973
M5-B001689-3_38_F-1-1,3.8669631
M5-B003279-3_38_F-1-1,3.224719
M5-B003281-3_39_F-1-1,3.5633419
M5-B003292-3_39_F-1-1,3.7597218
M5-MAA000570-3_8_M-1-1,3.2568653
M5-MAA000572-3_8_M-1-1,4.143226
M5-MAA000590-3_9_M-1-1,3.951591
M5-MAA000592-3_9_M-1-1,4.1691976
M5-MAA000593-3_8_M-1-1,3.686872
M5-MAA000603-3_10_M-1-1,3.1593978
M5-MAA000617-3_10_M-1-1,4.364357
M6-B000825-3_38_F-1-1,2.2908466
M6-B000826-3_39_F-1-1,4.1819882
M6-B001176-3_56_F-1-1,3.9719236
M6-B001689-3_38_F-1-1,4.407848
M6-B003278-3_38_F-1-1,3.472734
M6-B003279-3_38_F-1-1,3.105431
M6-B003281-3_39_F-1-1,3.140365
M6-B003292-3_39_F-1-1,4.1076427
M6-MAA000570-3_8_M-1-1,3.8228118
M6-MAA000572-3_8_M-1-1,3.7119856
M6-MAA000573-3_9_M-1-1,2.702385
M6-MAA000590-3_9_M-1-1,3.0539382
M6-MAA000592-3_9_M-1-1,4.645295
M6-MAA000603-3_10_M-1-1,3.6725423
M6-MAA000604-3_10_M-1-1,3.4088275
M6-MAA000617-3_10_M-1-1,3.994106
M7-B000825-3_38_F-1-1,2.207267
M7-B000826-3_39_F-1-1,3.5703635
M7-B001689-3_38_F-1-1,3.9708445
M7-B003279-3_38_F-1-1,2.183055
M7-B003281-3_39_F-1-1,3.3867607
M7-B003292-3_39_F-1-1,3.0846252
M7-MAA000570-3_8_M-1-1,3.9155273
M7-MAA000572-3_8_M-1-1,3.6580775
M7-MAA000590-3_9_M-1-1,3.6176007
M7-MAA000591-3_8_M-1-1,3.4115229
M7-MAA000603-3_10_M-1-1,4.148194
M7-MAA000604-3_10_M-1-1,3.8664405
M7-MAA000617-3_10_M-1-1,4.3429565
M8-B000825-3_38_F-1-1,3.5936828
M8-B000826-3_39_F-1-1,3.8559093
M8-B001689-3_38_F-1-1,3.4885495
M8-B003279-3_38_F-1-1,4.164118
M8-B003281-3_39_F-1-1,3.395567
M8-B003292-3_39_F-1-1,4.102014
M8-MAA000570-3_8_M-1-1,3.503034
M8-MAA000571-3_9_M-1-1,4.1827803
M8-MAA000572-3_8_M-1-1,3.8983746
M8-MAA000590-3_9_M-1-1,4.2936583
M8-MAA000603-3_10_M-1-1,4.071435
M8-MAA000604-3_10_M-1-1,3.3089738
M8-MAA000617-3_10_M-1-1,3.95887
M9-B000825-3_38_F-1-1,2.116169
M9-B000826-3_39_F-1-1,3.2651575
M9-B001176-3_56_F-1-1,3.9126165
M9-B001689-3_38_F-1-1,3.0720646
M9-B003279-3_38_F-1-1,3.5301895
M9-B003281-3_39_F-1-1,3.7146215
M9-B003292-3_39_F-1-1,3.0696747
M9-MAA000572-3_8_M-1-1,3.0995896
M9-MAA000590-3_9_M-1-1,3.840403
M9-MAA000592-3_9_M-1-1,3.9009218
M9-MAA000603-3_10_M-1-1,3.8238354
M9-MAA000604-3_10_M-1-1,4.1485724
M9-MAA000617-3_10_M-1-1,3.8920565
N10-B000825-3_38_F-1-1,3.421312
N10-B000826-3_39_F-1-1,3.9994361
N10-B001689-3_38_F-1-1,3.774147
N10-B003279-3_38_F-1-1,2.3790605
N10-B003281-3_39_F-1-1,3.4646425
N10-B003292-3_39_F-1-1,4.1216445
N10-MAA000570-3_8_M-1-1,4.205028
N10-MAA000571-3_9_M-1-1,3.8720505
N10-MAA000572-3_8_M-1-1,3.4523258
N10-MAA000573-3_9_M-1-1,4.4627514
N10-MAA000590-3_9_M-1-1,3.5707893
N10-MAA000592-3_9_M-1-1,3.515251
N10-MAA000593-3_8_M-1-1,3.206315
N10-MAA000603-3_10_M-1-1,3.39001
N10-MAA000604-3_10_M-1-1,4.34187
N10-MAA000605-3_10_M-1-1,4.279756
N11-B000825-3_38_F-1-1,3.5275521
N11-B000826-3_39_F-1-1,3.4707925
N11-B001176-3_56_F-1-1,3.991717
N11-B001689-3_38_F-1-1,2.2624273
N11-B003278-3_38_F-1-1,3.5966728
N11-B003279-3_38_F-1-1,3.0638614
N11-B003281-3_39_F-1-1,3.4054818
N11-B003292-3_39_F-1-1,4.0966506
N11-MAA000570-3_8_M-1-1,2.5752568
N11-MAA000571-3_9_M-1-1,4.225163
N11-MAA000572-3_8_M-1-1,3.844959
N11-MAA000573-3_9_M-1-1,4.037925
N11-MAA000590-3_9_M-1-1,4.139435
N11-MAA000591-3_8_M-1-1,4.310505
N11-MAA000603-3_10_M-1-1,4.364675
N11-MAA000604-3_10_M-1-1,2.3464
N11-MAA000617-3_10_M-1-1,3.7677877
N12-B000825-3_38_F-1-1,3.191514
N12-B000826-3_39_F-1-1,3.430496
N12-B001176-3_56_F-1-1,3.4495716
N12-B001689-3_38_F-1-1,3.3879633
N12-B003278-3_38_F-1-1,3.4648252
N12-B003292-3_39_F-1-1,3.4448497
N12-MAA000570-3_8_M-1-1,4.59641
N12-MAA000571-3_9_M-1-1,3.4748693
N12-MAA000572-3_8_M-1-1,4.483964
N12-MAA000573-3_9_M-1-1,4.3697147
N12-MAA000590-3_9_M-1-1,4.1424165
N12-MAA000591-3_8_M-1-1,3.8841555
N12-MAA000592-3_9_M-1-1,3.0512362
N12-MAA000603-3_10_M-1-1,3.6476111
N12-MAA000604-3_10_M-1-1,3.2221394
N12-MAA000605-3_10_M-1-1,4.485044
N12-MAA000617-3_10_M-1-1,4.217848
N13-B000825-3_38_F-1-1,3.4450371
N13-B000826-3_39_F-1-1,3.575789
N13-B001176-3_56_F-1-1,4.2870274
N13-B003279-3_38_F-1-1,3.8665648
N13-B003281-3_39_F-1-1,3.3487742
N13-B003292-3_39_F-1-1,3.7374692
N13-MAA000570-3_8_M-1-1,4.395096
N13-MAA000571-3_9_M-1-1,3.0038035
N13-MAA000572-3_8_M-1-1,3.621846
N13-MAA000573-3_9_M-1-1,4.146831
N13-MAA000592-3_9_M-1-1,3.9371188
N13-MAA000603-3_10_M-1-1,4.127548
N13-MAA000604-3_10_M-1-1,4.070892
N13-MAA000605-3_10_M-1-1,3.1569433
N13-MAA000617-3_10_M-1-1,4.2207747
N14-B000825-3_38_F-1-1,2.3635418
N14-B000826-3_39_F-1-1,4.1174626
N14-B001176-3_56_F-1-1,3.9193766
N14-B001689-3_38_F-1-1,3.809287
N14-B003278-3_38_F-1-1,4.0190625
N14-B003279-3_38_F-1-1,3.9412334
N14-B003281-3_39_F-1-1,3.5094883
N14-B003292-3_39_F-1-1,4.3466306
N14-MAA000571-3_9_M-1-1,4.632477
N14-MAA000572-3_8_M-1-1,3.507765
N14-MAA000573-3_9_M-1-1,4.0692673
N14-MAA000591-3_8_M-1-1,3.998065
N14-MAA000592-3_9_M-1-1,3.5550673
N14-MAA000603-3_10_M-1-1,2.9120855
N14-MAA000604-3_10_M-1-1,3.7228985
N14-MAA000605-3_10_M-1-1,3.516679
N14-MAA000617-3_10_M-1-1,4.3469744
N15-B000825-3_38_F-1-1,3.0777633
N15-B000826-3_39_F-1-1,3.4587965
N15-B001176-3_56_F-1-1,3.5875363
N15-B001689-3_38_F-1-1,3.81971
N15-B003278-3_38_F-1-1,4.0282273
N15-B003279-3_38_F-1-1,3.926943
N15-B003281-3_39_F-1-1,3.2077606
N15-B003292-3_39_F-1-1,3.367748
N15-MAA000571-3_9_M-1-1,4.2171907
N15-MAA000572-3_8_M-1-1,3.3825529
N15-MAA000590-3_9_M-1-1,3.9576383
N15-MAA000592-3_9_M-1-1,3.649573
N15-MAA000593-3_8_M-1-1,3.1017766
N15-MAA000603-3_10_M-1-1,3.4001145
N15-MAA000604-3_10_M-1-1,4.54087
N15-MAA000605-3_10_M-1-1,4.9318194
N15-MAA000617-3_10_M-1-1,3.9055598
N16-B000825-3_38_F-1-1,3.5581384
N16-B000826-3_39_F-1-1,4.5109043
N16-B001176-3_56_F-1-1,4.2392044
N16-B001689-3_38_F-1-1,3.1558747
N16-B003278-3_38_F-1-1,3.5006125
