,cell_id_index,cell_type,junction_id_index,junc_count,cluster_count,junction_id,Cluster,gene_id,junc_ratio
853026,403,Brain_Non-Myeloid_endothelial_cell,549,46.0,46,10_60296002_60299097,5903,Psap,1.0
853027,404,Brain_Non-Myeloid_endothelial_cell,549,229.0,229,10_60296002_60299097,5903,Psap,1.0
853028,405,Brain_Non-Myeloid_endothelial_cell,549,672.0,672,10_60296002_60299097,5903,Psap,1.0
853029,406,Brain_Non-Myeloid_endothelial_cell,549,26.0,26,10_60296002_60299097,5903,Psap,1.0
853030,407,Brain_Non-Myeloid_endothelial_cell,549,21.0,21,10_60296002_60299097,5903,Psap,1.0
853031,408,Brain_Non-Myeloid_endothelial_cell,549,10.0,10,10_60296002_60299097,5903,Psap,1.0
853032,409,Brain_Non-Myeloid_endothelial_cell,549,7.0,7,10_60296002_60299097,5903,Psap,1.0
853033,410,Brain_Non-Myeloid_endothelial_cell,549,18.0,18,10_60296002_60299097,5903,Psap,1.0
853034,411,Brain_Non-Myeloid_endothelial_cell,549,1.0,1,10_60296002_60299097,5903,Psap,1.0
853035,412,Brain_Non-Myeloid_endothelial_cell,549,44.0,44,10_60296002_60299097,5903,Psap,1.0
853036,413,Brain_Non-Myeloid_endothelial_cell,549,38.0,38,10_60296002_60299097,5903,Psap,1.0
853037,414,Brain_Non-Myeloid_endothelial_cell,549,6.0,6,10_60296002_60299097,5903,Psap,1.0
853038,415,Brain_Non-Myeloid_endothelial_cell,549,1.0,1,10_60296002_60299097,5903,Psap,1.0
853039,417,Brain_Non-Myeloid_endothelial_cell,549,32.0,32,10_60296002_60299097,5903,Psap,1.0
853040,418,Brain_Non-Myeloid_endothelial_cell,549,45.0,45,10_60296002_60299097,5903,Psap,1.0
853041,420,Brain_Non-Myeloid_endothelial_cell,549,252.0,252,10_60296002_60299097,5903,Psap,1.0
853042,422,Brain_Non-Myeloid_endothelial_cell,549,121.0,121,10_60296002_60299097,5903,Psap,1.0
853043,424,Brain_Non-Myeloid_endothelial_cell,549,27.0,27,10_60296002_60299097,5903,Psap,1.0
853044,427,Brain_Non-Myeloid_endothelial_cell,549,1.0,1,10_60296002_60299097,5903,Psap,1.0
853045,428,Brain_Non-Myeloid_endothelial_cell,549,70.0,70,10_60296002_60299097,5903,Psap,1.0
853046,429,Brain_Non-Myeloid_endothelial_cell,549,50.0,50,10_60296002_60299097,5903,Psap,1.0
853047,431,Brain_Non-Myeloid_endothelial_cell,549,1.0,1,10_60296002_60299097,5903,Psap,1.0
853048,432,Brain_Non-Myeloid_endothelial_cell,549,47.0,47,10_60296002_60299097,5903,Psap,1.0
853049,433,Brain_Non-Myeloid_endothelial_cell,549,15.0,15,10_60296002_60299097,5903,Psap,1.0
853050,434,Brain_Non-Myeloid_endothelial_cell,549,9.0,9,10_60296002_60299097,5903,Psap,1.0
853051,437,Brain_Non-Myeloid_endothelial_cell,549,43.0,43,10_60296002_60299097,5903,Psap,1.0
853052,438,Brain_Non-Myeloid_endothelial_cell,549,216.0,216,10_60296002_60299097,5903,Psap,1.0
853053,439,Brain_Non-Myeloid_endothelial_cell,549,19.0,19,10_60296002_60299097,5903,Psap,1.0
